run_id,sample_event,target_field,value,unit,measured_at,operator_or_agent,instrument_id,source_file,notes
NHIPEDOT-H-A-lead_nhi_pedot_low_loading-R1-72h,metadata,date,2026-05-23,,2026-05-23T09:00:00,synthetic_fixture_operator,synthetic_fixture_instrument,synthetic_fixture_not_material_evidence.csv,synthetic_fixture_not_material_evidence
NHIPEDOT-H-A-lead_nhi_pedot_low_loading-R1-72h,metadata,medium_name,CL1_proxy_medium_A,,2026-05-23T09:00:00,synthetic_fixture_operator,synthetic_fixture_instrument,synthetic_fixture_not_material_evidence.csv,synthetic_fixture_not_material_evidence
NHIPEDOT-H-A-lead_nhi_pedot_low_loading-R1-72h,metadata,medium_lot,MED-LOT-001,,2026-05-23T09:00:00,synthetic_fixture_operator,synthetic_fixture_instrument,synthetic_fixture_not_material_evidence.csv,synthetic_fixture_not_material_evidence
NHIPEDOT-H-A-lead_nhi_pedot_low_loading-R1-72h,metadata,temperature_c,37,C,2026-05-23T09:00:00,synthetic_fixture_operator,synthetic_fixture_instrument,synthetic_fixture_not_material_evidence.csv,synthetic_fixture_not_material_evidence
NHIPEDOT-H-A-lead_nhi_pedot_low_loading-R1-72h,metadata,mea_coupon_id,NHIPEDOT-H-A-lead_nhi_pedot_low_loading-R1-72h-coupon,,2026-05-23T09:00:00,synthetic_fixture_operator,synthetic_fixture_instrument,synthetic_fixture_not_material_evidence.csv,synthetic_fixture_not_material_evidence
NHIPEDOT-H-A-lead_nhi_pedot_low_loading-R1-72h,metadata,electrode_material,MEA_witness_gold_or_ITO,,2026-05-23T09:00:00,synthetic_fixture_operator,synthetic_fixture_instrument,synthetic_fixture_not_material_evidence.csv,synthetic_fixture_not_material_evidence
NHIPEDOT-H-A-lead_nhi_pedot_low_loading-R1-72h,metadata,laminin_or_peptide_density,EHS_laminin_lot_LAM-001,,2026-05-23T09:00:00,synthetic_fixture_operator,synthetic_fixture_instrument,synthetic_fixture_not_material_evidence.csv,synthetic_fixture_not_material_evidence
NHIPEDOT-H-A-lead_nhi_pedot_low_loading-R1-72h,metadata,sterilization_or_aseptic_protocol,aseptic_preparation_lot_AP-001,,2026-05-23T09:00:00,synthetic_fixture_operator,synthetic_fixture_instrument,synthetic_fixture_not_material_evidence.csv,synthetic_fixture_not_material_evidence
NHIPEDOT-H-A-lead_nhi_pedot_low_loading-R1-72h,initial,pH,7.40,pH,2026-05-23T09:00:00,synthetic_fixture_operator,synthetic_fixture_instrument,synthetic_fixture_not_material_evidence.csv,synthetic_fixture_not_material_evidence
NHIPEDOT-H-A-lead_nhi_pedot_low_loading-R1-72h,initial,osmolality,300,mOsm/kg,2026-05-23T09:00:00,synthetic_fixture_operator,synthetic_fixture_instrument,synthetic_fixture_not_material_evidence.csv,synthetic_fixture_not_material_evidence
NHIPEDOT-H-A-lead_nhi_pedot_low_loading-R1-72h,initial,conductivity,14.0,mS/cm,2026-05-23T09:00:00,synthetic_fixture_operator,synthetic_fixture_instrument,synthetic_fixture_not_material_evidence.csv,synthetic_fixture_not_material_evidence
NHIPEDOT-H-A-lead_nhi_pedot_low_loading-R1-72h,final,pH,7.41,pH,2026-05-23T09:00:00,synthetic_fixture_operator,synthetic_fixture_instrument,synthetic_fixture_not_material_evidence.csv,synthetic_fixture_not_material_evidence
NHIPEDOT-H-A-lead_nhi_pedot_low_loading-R1-72h,final,osmolality,302,mOsm/kg,2026-05-23T09:00:00,synthetic_fixture_operator,synthetic_fixture_instrument,synthetic_fixture_not_material_evidence.csv,synthetic_fixture_not_material_evidence
NHIPEDOT-H-A-lead_nhi_pedot_low_loading-R1-72h,final,conductivity,14.1,mS/cm,2026-05-23T09:00:00,synthetic_fixture_operator,synthetic_fixture_instrument,synthetic_fixture_not_material_evidence.csv,synthetic_fixture_not_material_evidence
NHIPEDOT-H-A-lead_nhi_pedot_low_loading-R1-72h,physical_inspection,visible_precipitate,false,bool,2026-05-23T09:00:00,synthetic_fixture_operator,synthetic_fixture_instrument,synthetic_fixture_not_material_evidence.csv,synthetic_fixture_not_material_evidence
NHIPEDOT-H-A-lead_nhi_pedot_low_loading-R1-72h,physical_inspection,visible_shedding,false,bool,2026-05-23T09:00:00,synthetic_fixture_operator,synthetic_fixture_instrument,synthetic_fixture_not_material_evidence.csv,synthetic_fixture_not_material_evidence
NHIPEDOT-H-A-lead_nhi_pedot_low_loading-R1-72h,physical_inspection,swelling_fraction,0.05,fraction,2026-05-23T09:00:00,synthetic_fixture_operator,synthetic_fixture_instrument,synthetic_fixture_not_material_evidence.csv,synthetic_fixture_not_material_evidence
NHIPEDOT-H-A-lead_nhi_pedot_low_loading-R1-72h,physical_inspection,delamination_score,0,score,2026-05-23T09:00:00,synthetic_fixture_operator,synthetic_fixture_instrument,synthetic_fixture_not_material_evidence.csv,synthetic_fixture_not_material_evidence
NHIPEDOT-H-A-lead_nhi_pedot_low_loading-R1-72h,physical_inspection,optical_transparency_fraction,0.92,fraction,2026-05-23T09:00:00,synthetic_fixture_operator,synthetic_fixture_instrument,synthetic_fixture_not_material_evidence.csv,synthetic_fixture_not_material_evidence
NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-0h,metadata,date,2026-05-23,,2026-05-23T09:00:00,synthetic_fixture_operator,synthetic_fixture_instrument,synthetic_fixture_not_material_evidence.csv,synthetic_fixture_not_material_evidence
NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-0h,metadata,medium_name,CL1_proxy_medium_A,,2026-05-23T09:00:00,synthetic_fixture_operator,synthetic_fixture_instrument,synthetic_fixture_not_material_evidence.csv,synthetic_fixture_not_material_evidence
NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-0h,metadata,medium_lot,MED-LOT-001,,2026-05-23T09:00:00,synthetic_fixture_operator,synthetic_fixture_instrument,synthetic_fixture_not_material_evidence.csv,synthetic_fixture_not_material_evidence
NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-0h,metadata,temperature_c,37,C,2026-05-23T09:00:00,synthetic_fixture_operator,synthetic_fixture_instrument,synthetic_fixture_not_material_evidence.csv,synthetic_fixture_not_material_evidence
NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-0h,metadata,mea_coupon_id,NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-0h-coupon,,2026-05-23T09:00:00,synthetic_fixture_operator,synthetic_fixture_instrument,synthetic_fixture_not_material_evidence.csv,synthetic_fixture_not_material_evidence
NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-0h,metadata,electrode_material,MEA_witness_gold_or_ITO,,2026-05-23T09:00:00,synthetic_fixture_operator,synthetic_fixture_instrument,synthetic_fixture_not_material_evidence.csv,synthetic_fixture_not_material_evidence
NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-0h,metadata,laminin_or_peptide_density,EHS_laminin_lot_LAM-001,,2026-05-23T09:00:00,synthetic_fixture_operator,synthetic_fixture_instrument,synthetic_fixture_not_material_evidence.csv,synthetic_fixture_not_material_evidence
NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-0h,metadata,sterilization_or_aseptic_protocol,aseptic_preparation_lot_AP-001,,2026-05-23T09:00:00,synthetic_fixture_operator,synthetic_fixture_instrument,synthetic_fixture_not_material_evidence.csv,synthetic_fixture_not_material_evidence
NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-0h,initial,pH,7.40,pH,2026-05-23T09:00:00,synthetic_fixture_operator,synthetic_fixture_instrument,synthetic_fixture_not_material_evidence.csv,synthetic_fixture_not_material_evidence
NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-0h,initial,osmolality,300,mOsm/kg,2026-05-23T09:00:00,synthetic_fixture_operator,synthetic_fixture_instrument,synthetic_fixture_not_material_evidence.csv,synthetic_fixture_not_material_evidence
NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-0h,initial,conductivity,14.0,mS/cm,2026-05-23T09:00:00,synthetic_fixture_operator,synthetic_fixture_instrument,synthetic_fixture_not_material_evidence.csv,synthetic_fixture_not_material_evidence
NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-0h,final,pH,7.41,pH,2026-05-23T09:00:00,synthetic_fixture_operator,synthetic_fixture_instrument,synthetic_fixture_not_material_evidence.csv,synthetic_fixture_not_material_evidence
NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-0h,final,osmolality,302,mOsm/kg,2026-05-23T09:00:00,synthetic_fixture_operator,synthetic_fixture_instrument,synthetic_fixture_not_material_evidence.csv,synthetic_fixture_not_material_evidence
NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-0h,final,conductivity,14.1,mS/cm,2026-05-23T09:00:00,synthetic_fixture_operator,synthetic_fixture_instrument,synthetic_fixture_not_material_evidence.csv,synthetic_fixture_not_material_evidence
NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-0h,physical_inspection,visible_precipitate,false,bool,2026-05-23T09:00:00,synthetic_fixture_operator,synthetic_fixture_instrument,synthetic_fixture_not_material_evidence.csv,synthetic_fixture_not_material_evidence
NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-0h,physical_inspection,visible_shedding,false,bool,2026-05-23T09:00:00,synthetic_fixture_operator,synthetic_fixture_instrument,synthetic_fixture_not_material_evidence.csv,synthetic_fixture_not_material_evidence
NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-0h,physical_inspection,swelling_fraction,0.05,fraction,2026-05-23T09:00:00,synthetic_fixture_operator,synthetic_fixture_instrument,synthetic_fixture_not_material_evidence.csv,synthetic_fixture_not_material_evidence
NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-0h,physical_inspection,delamination_score,0,score,2026-05-23T09:00:00,synthetic_fixture_operator,synthetic_fixture_instrument,synthetic_fixture_not_material_evidence.csv,synthetic_fixture_not_material_evidence
NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-0h,physical_inspection,optical_transparency_fraction,0.92,fraction,2026-05-23T09:00:00,synthetic_fixture_operator,synthetic_fixture_instrument,synthetic_fixture_not_material_evidence.csv,synthetic_fixture_not_material_evidence
NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h,metadata,date,2026-05-23,,2026-05-23T09:00:00,synthetic_fixture_operator,synthetic_fixture_instrument,synthetic_fixture_not_material_evidence.csv,synthetic_fixture_not_material_evidence
NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h,metadata,medium_name,CL1_proxy_medium_A,,2026-05-23T09:00:00,synthetic_fixture_operator,synthetic_fixture_instrument,synthetic_fixture_not_material_evidence.csv,synthetic_fixture_not_material_evidence
NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h,metadata,medium_lot,MED-LOT-001,,2026-05-23T09:00:00,synthetic_fixture_operator,synthetic_fixture_instrument,synthetic_fixture_not_material_evidence.csv,synthetic_fixture_not_material_evidence
NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h,metadata,temperature_c,37,C,2026-05-23T09:00:00,synthetic_fixture_operator,synthetic_fixture_instrument,synthetic_fixture_not_material_evidence.csv,synthetic_fixture_not_material_evidence
NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h,metadata,mea_coupon_id,NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h-coupon,,2026-05-23T09:00:00,synthetic_fixture_operator,synthetic_fixture_instrument,synthetic_fixture_not_material_evidence.csv,synthetic_fixture_not_material_evidence
NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h,metadata,electrode_material,MEA_witness_gold_or_ITO,,2026-05-23T09:00:00,synthetic_fixture_operator,synthetic_fixture_instrument,synthetic_fixture_not_material_evidence.csv,synthetic_fixture_not_material_evidence
NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h,metadata,laminin_or_peptide_density,EHS_laminin_lot_LAM-001,,2026-05-23T09:00:00,synthetic_fixture_operator,synthetic_fixture_instrument,synthetic_fixture_not_material_evidence.csv,synthetic_fixture_not_material_evidence
NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h,metadata,sterilization_or_aseptic_protocol,aseptic_preparation_lot_AP-001,,2026-05-23T09:00:00,synthetic_fixture_operator,synthetic_fixture_instrument,synthetic_fixture_not_material_evidence.csv,synthetic_fixture_not_material_evidence
NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h,initial,pH,7.40,pH,2026-05-23T09:00:00,synthetic_fixture_operator,synthetic_fixture_instrument,synthetic_fixture_not_material_evidence.csv,synthetic_fixture_not_material_evidence
NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h,initial,osmolality,300,mOsm/kg,2026-05-23T09:00:00,synthetic_fixture_operator,synthetic_fixture_instrument,synthetic_fixture_not_material_evidence.csv,synthetic_fixture_not_material_evidence
NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h,initial,conductivity,14.0,mS/cm,2026-05-23T09:00:00,synthetic_fixture_operator,synthetic_fixture_instrument,synthetic_fixture_not_material_evidence.csv,synthetic_fixture_not_material_evidence
NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h,final,pH,7.41,pH,2026-05-23T09:00:00,synthetic_fixture_operator,synthetic_fixture_instrument,synthetic_fixture_not_material_evidence.csv,synthetic_fixture_not_material_evidence
NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h,final,osmolality,302,mOsm/kg,2026-05-23T09:00:00,synthetic_fixture_operator,synthetic_fixture_instrument,synthetic_fixture_not_material_evidence.csv,synthetic_fixture_not_material_evidence
NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h,final,conductivity,14.1,mS/cm,2026-05-23T09:00:00,synthetic_fixture_operator,synthetic_fixture_instrument,synthetic_fixture_not_material_evidence.csv,synthetic_fixture_not_material_evidence
NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h,physical_inspection,visible_precipitate,false,bool,2026-05-23T09:00:00,synthetic_fixture_operator,synthetic_fixture_instrument,synthetic_fixture_not_material_evidence.csv,synthetic_fixture_not_material_evidence
NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h,physical_inspection,visible_shedding,false,bool,2026-05-23T09:00:00,synthetic_fixture_operator,synthetic_fixture_instrument,synthetic_fixture_not_material_evidence.csv,synthetic_fixture_not_material_evidence
NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h,physical_inspection,swelling_fraction,0.05,fraction,2026-05-23T09:00:00,synthetic_fixture_operator,synthetic_fixture_instrument,synthetic_fixture_not_material_evidence.csv,synthetic_fixture_not_material_evidence
NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h,physical_inspection,delamination_score,0,score,2026-05-23T09:00:00,synthetic_fixture_operator,synthetic_fixture_instrument,synthetic_fixture_not_material_evidence.csv,synthetic_fixture_not_material_evidence
NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h,physical_inspection,optical_transparency_fraction,0.92,fraction,2026-05-23T09:00:00,synthetic_fixture_operator,synthetic_fixture_instrument,synthetic_fixture_not_material_evidence.csv,synthetic_fixture_not_material_evidence
NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-72h,metadata,date,2026-05-23,,2026-05-23T09:00:00,synthetic_fixture_operator,synthetic_fixture_instrument,synthetic_fixture_not_material_evidence.csv,synthetic_fixture_not_material_evidence
NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-72h,metadata,medium_name,CL1_proxy_medium_A,,2026-05-23T09:00:00,synthetic_fixture_operator,synthetic_fixture_instrument,synthetic_fixture_not_material_evidence.csv,synthetic_fixture_not_material_evidence
NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-72h,metadata,medium_lot,MED-LOT-001,,2026-05-23T09:00:00,synthetic_fixture_operator,synthetic_fixture_instrument,synthetic_fixture_not_material_evidence.csv,synthetic_fixture_not_material_evidence
NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-72h,metadata,temperature_c,37,C,2026-05-23T09:00:00,synthetic_fixture_operator,synthetic_fixture_instrument,synthetic_fixture_not_material_evidence.csv,synthetic_fixture_not_material_evidence
NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-72h,metadata,mea_coupon_id,NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-72h-coupon,,2026-05-23T09:00:00,synthetic_fixture_operator,synthetic_fixture_instrument,synthetic_fixture_not_material_evidence.csv,synthetic_fixture_not_material_evidence
NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-72h,metadata,electrode_material,MEA_witness_gold_or_ITO,,2026-05-23T09:00:00,synthetic_fixture_operator,synthetic_fixture_instrument,synthetic_fixture_not_material_evidence.csv,synthetic_fixture_not_material_evidence
NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-72h,metadata,laminin_or_peptide_density,EHS_laminin_lot_LAM-001,,2026-05-23T09:00:00,synthetic_fixture_operator,synthetic_fixture_instrument,synthetic_fixture_not_material_evidence.csv,synthetic_fixture_not_material_evidence
NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-72h,metadata,sterilization_or_aseptic_protocol,aseptic_preparation_lot_AP-001,,2026-05-23T09:00:00,synthetic_fixture_operator,synthetic_fixture_instrument,synthetic_fixture_not_material_evidence.csv,synthetic_fixture_not_material_evidence
NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-72h,initial,pH,7.40,pH,2026-05-23T09:00:00,synthetic_fixture_operator,synthetic_fixture_instrument,synthetic_fixture_not_material_evidence.csv,synthetic_fixture_not_material_evidence
NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-72h,initial,osmolality,300,mOsm/kg,2026-05-23T09:00:00,synthetic_fixture_operator,synthetic_fixture_instrument,synthetic_fixture_not_material_evidence.csv,synthetic_fixture_not_material_evidence
NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-72h,initial,conductivity,14.0,mS/cm,2026-05-23T09:00:00,synthetic_fixture_operator,synthetic_fixture_instrument,synthetic_fixture_not_material_evidence.csv,synthetic_fixture_not_material_evidence
NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-72h,final,pH,7.41,pH,2026-05-23T09:00:00,synthetic_fixture_operator,synthetic_fixture_instrument,synthetic_fixture_not_material_evidence.csv,synthetic_fixture_not_material_evidence
NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-72h,final,osmolality,302,mOsm/kg,2026-05-23T09:00:00,synthetic_fixture_operator,synthetic_fixture_instrument,synthetic_fixture_not_material_evidence.csv,synthetic_fixture_not_material_evidence
NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-72h,final,conductivity,14.1,mS/cm,2026-05-23T09:00:00,synthetic_fixture_operator,synthetic_fixture_instrument,synthetic_fixture_not_material_evidence.csv,synthetic_fixture_not_material_evidence
NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-72h,physical_inspection,visible_precipitate,false,bool,2026-05-23T09:00:00,synthetic_fixture_operator,synthetic_fixture_instrument,synthetic_fixture_not_material_evidence.csv,synthetic_fixture_not_material_evidence
NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-72h,physical_inspection,visible_shedding,false,bool,2026-05-23T09:00:00,synthetic_fixture_operator,synthetic_fixture_instrument,synthetic_fixture_not_material_evidence.csv,synthetic_fixture_not_material_evidence
NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-72h,physical_inspection,swelling_fraction,0.05,fraction,2026-05-23T09:00:00,synthetic_fixture_operator,synthetic_fixture_instrument,synthetic_fixture_not_material_evidence.csv,synthetic_fixture_not_material_evidence
NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-72h,physical_inspection,delamination_score,0,score,2026-05-23T09:00:00,synthetic_fixture_operator,synthetic_fixture_instrument,synthetic_fixture_not_material_evidence.csv,synthetic_fixture_not_material_evidence
NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-72h,physical_inspection,optical_transparency_fraction,0.92,fraction,2026-05-23T09:00:00,synthetic_fixture_operator,synthetic_fixture_instrument,synthetic_fixture_not_material_evidence.csv,synthetic_fixture_not_material_evidence
